C 128 128 128 512 512 512
S 129 97 138 313 139 311 129
S 129 97 138 311 129 311 124
S 129 97 138 305 153 305 137
S 129 97 138 305 137 305 125
S 129 97 138 297 181 310 157
S 129 97 138 310 157 331 154
S 129 97 138 331 154 349 159
S 129 97 138 349 159 362 166
S 129 97 138 349 159 358 166
S 129 97 138 310 157 309 139
S 129 97 138 309 139 301 127
S 129 97 138 309 139 313 125
S 129 97 138 309 139 311 126
S 129 97 138 309 139 311 126
S 129 97 138 310 157 306 141
S 129 97 138 306 141 307 130
S 129 97 138 306 141 306 132
S 129 97 138 297 181 299 155
S 129 97 138 299 155 305 142
S 129 97 138 305 142 308 129
S 129 97 138 305 142 313 134
S 129 97 138 305 142 305 135
S 129 97 138 305 135 301 130
S 129 97 138 299 155 306 141
S 129 97 138 306 141 320 138
S 129 97 138 320 138 330 129
S 129 97 138 330 129 331 121
S 129 97 138 330 129 337 127
S 129 97 138 337 127 338 123
S 129 97 138 306 141 310 130
S 129 97 138 297 181 267 159
S 129 97 138 267 159 262 131
S 129 97 138 262 131 252 108
S 129 97 138 262 131 251 116
S 129 97 138 267 159 250 131
S 129 97 138 297 181 290 153
S 129 97 138 290 153 296 134
S 129 97 138 296 134 305 121
S 129 97 138 305 121 310 111
S 129 97 138 299 230 343 201
S 129 97 138 343 201 379 203
S 129 97 138 379 203 390 220
S 129 97 138 390 220 399 231
S 129 97 138 390 220 392 233
S 129 97 138 392 233 386 240
S 129 97 138 386 240 380 241
S 129 97 138 380 241 377 241
S 129 97 138 377 241 376 239
S 129 97 138 377 241 375 241
S 129 97 138 377 241 375 238
S 129 97 138 392 233 391 242
S 129 97 138 391 242 392 250
S 129 97 138 392 250 391 254
S 129 97 138 391 254 391 257
S 129 97 138 391 257 390 260
S 129 97 138 390 260 390 262
S 129 97 138 390 260 388 263
S 129 97 138 388 263 388 265
S 129 97 138 392 250 391 255
S 129 97 138 391 255 391 260
S 129 97 138 392 250 394 254
S 129 97 138 394 254 393 258
S 129 97 138 392 233 394 244
S 129 97 138 394 244 395 253
S 129 97 138 392 233 385 241
S 129 97 138 392 233 387 239
S 129 97 138 387 239 389 245
S 129 97 138 389 245 392 249
S 129 97 138 392 249 397 252
S 129 97 138 397 252 397 256
S 129 97 138 389 245 389 249
S 129 97 138 392 233 402 239
S 129 97 138 390 220 398 228
S 129 97 138 398 228 403 233
S 129 97 138 398 228 404 230
S 129 97 138 404 230 408 232
S 129 97 138 404 230 407 236
S 129 97 138 390 220 393 238
S 129 97 138 393 238 386 247
S 129 97 138 386 247 387 253
S 129 97 138 387 253 387 257
S 129 97 138 386 247 379 254
S 129 97 138 379 254 370 254
S 129 97 138 370 254 364 258
S 129 97 138 379 254 378 263
S 129 97 138 393 238 392 253
S 129 97 138 393 238 391 249
S 129 97 138 393 238 407 246
S 129 97 138 393 238 396 250
S 129 97 138 343 201 348 169
S 129 97 138 348 169 338 153
S 129 97 138 338 153 326 145
S 129 97 138 326 145 318 137
S 129 97 138 338 153 328 149
S 129 97 138 338 153 333 138
S 129 97 138 343 201 357 178
S 129 97 138 357 178 377 164
S 129 97 138 343 201 361 164
S 129 97 138 361 164 375 143
S 129 97 138 299 230 320 203
S 129 97 138 264 278 213 290
S 129 97 138 213 290 193 327
S 129 97 138 193 327 163 345
S 129 97 138 163 345 146 355
S 129 97 138 146 355 144 365
S 129 97 138 144 365 140 371
S 129 97 138 140 371 135 374
S 129 97 138 135 374 133 377
S 129 97 138 135 374 130 374
S 129 97 138 140 371 136 372
S 129 97 138 136 372 133 372
S 129 97 138 144 365 147 371
S 129 97 138 144 365 145 374
S 129 97 138 146 355 143 366
S 129 97 138 213 290 185 314
S 129 97 138 185 314 182 341
S 129 97 138 185 314 154 323
S 129 97 138 213 290 175 271
S 129 97 138 175 271 155 263
S 129 97 138 155 263 143 266
S 129 97 138 213 290 185 295
S 129 97 138 185 295 164 300
S 129 97 138 164 300 151 310
S 129 97 138 185 295 170 301
S 129 97 138 185 295 169 307
S 129 97 138 213 290 196 328
S 129 97 138 196 328 180 347
S 129 97 138 196 328 172 354
S 129 97 138 172 354 156 364
S 129 97 138 213 290 194 324
S 129 97 138 264 278 272 230
S 129 97 138 272 230 292 199
S 129 97 138 292 199 285 181
S 129 97 138 285 181 276 167
S 129 97 138 272 230 249 206
S 129 97 138 272 230 270 188
S 129 97 138 270 188 246 175
S 129 97 138 264 278 307 220
S 129 97 138 264 278 264 229
S 129 97 138 264 229 289 212
S 129 97 138 289 212 311 202
S 129 97 138 311 202 330 209
S 129 97 138 264 278 262 339
S 120 69 228 924 218 931 230
S 120 69 228 931 230 936 228
S 120 69 228 936 228 937 228
S 120 69 228 937 228 937 228
S 120 69 228 937 228 937 228
S 120 69 228 937 228 937 228
S 120 69 228 937 228 937 228
S 120 69 228 937 228 937 228
S 120 69 228 937 228 937 228
S 120 69 228 937 228 937 228
S 120 69 228 937 228 938 228
S 120 69 228 937 228 937 227
S 120 69 228 937 227 937 227
S 120 69 228 937 227 937 227
S 120 69 228 937 227 937 227
S 120 69 228 937 228 937 227
S 120 69 228 937 227 937 227
S 120 69 228 937 227 937 227
S 120 69 228 937 227 937 227
S 120 69 228 936 228 937 228
S 120 69 228 937 228 938 229
S 120 69 228 938 229 938 230
S 120 69 228 938 230 939 231
S 120 69 228 939 231 939 232
S 120 69 228 939 232 939 233
S 120 69 228 939 233 938 234
S 120 69 228 938 234 937 234
S 120 69 228 937 234 936 234
S 120 69 228 937 234 936 233
S 120 69 228 937 234 936 234
S 120 69 228 936 234 936 233
S 120 69 228 936 233 936 232
S 120 69 228 936 234 936 233
S 120 69 228 938 234 938 235
S 120 69 228 939 233 939 234
S 120 69 228 939 234 939 235
S 120 69 228 939 234 938 235
S 120 69 228 939 234 940 235
S 120 69 228 939 233 939 234
S 120 69 228 939 234 939 235
S 120 69 228 939 235 939 236
S 120 69 228 939 233 939 234
S 120 69 228 939 234 938 234
S 120 69 228 939 233 940 234
S 120 69 228 940 234 940 235
S 120 69 228 939 232 939 233
S 120 69 228 939 233 938 234
S 120 69 228 939 233 938 234
S 120 69 228 938 234 937 234
S 120 69 228 939 231 939 232
S 120 69 228 939 231 939 232
S 120 69 228 939 232 938 233
S 120 69 228 939 232 939 233
S 120 69 228 939 231 939 232
S 120 69 228 939 231 940 232
S 120 69 228 940 232 940 233
S 120 69 228 940 232 940 233
S 120 69 228 939 231 939 231
S 120 69 228 939 231 939 231
S 120 69 228 939 231 940 232
S 120 69 228 937 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 937 228 938 229
S 120 69 228 938 229 938 230
S 120 69 228 938 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 231
S 120 69 228 939 231 940 232
S 120 69 228 940 232 941 233
S 120 69 228 941 233 941 233
S 120 69 228 941 233 941 233
S 120 69 228 939 231 940 232
S 120 69 228 939 231 939 231
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 939 230 939 230
S 120 69 228 938 230 938 231
S 120 69 228 938 231 938 232
S 120 69 228 938 232 938 233
S 120 69 228 938 231 937 232
S 120 69 228 938 230 939 231
S 120 69 228 938 229 938 230
S 120 69 228 938 230 939 231
S 120 69 228 937 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 937 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 937 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 937 228 938 229
S 120 69 228 938 229 938 230
S 120 69 228 938 229 938 229
S 120 69 228 937 228 938 228
S 120 69 228 937 228 938 228
S 120 69 228 936 228 937 228
S 120 69 228 937 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 938 228 938 228
S 120 69 228 936 228 935 227
S 120 69 228 931 230 934 238
S 120 69 228 934 238 939 243
S 120 69 228 934 238 935 245
S 120 69 228 935 245 939 250
S 120 69 228 939 250 944 251
S 120 69 228 944 251 947 255
S 120 69 228 947 255 947 259
S 120 69 228 939 250 939 254
S 120 69 228 935 245 934 249
S 120 69 228 935 245 933 249
S 120 69 228 931 230 939 231
S 120 69 228 939 231 939 233
S 120 69 228 939 231 939 231
S 120 69 228 939 231 939 231
S 120 69 228 931 230 942 236
S 120 69 228 942 236 943 237
S 120 69 228 943 237 944 238
S 120 69 228 931 230 937 238
S 120 69 228 937 238 942 238
S 120 69 228 942 238 943 236
S 120 69 228 937 238 935 247
S 120 69 228 935 247 936 254
S 120 69 228 937 238 941 243
S 120 69 228 931 230 937 236
S 120 69 228 937 236 938 243
S 120 69 228 938 243 940 247
S 120 69 228 940 247 942 248
S 120 69 228 942 248 944 248
S 120 69 228 940 247 940 250
S 120 69 228 940 250 940 252
S 120 69 228 940 252 942 253
S 120 69 228 938 243 935 248
S 120 69 228 937 236 939 240
S 120 69 228 937 236 942 239
S 120 69 228 931 230 927 239
S 120 69 228 927 239 924 243
S 120 69 228 924 218 912 215
S 120 69 228 912 215 908 209
S 120 69 228 908 209 901 209
S 120 69 228 901 209 897 213
S 120 69 228 897 213 893 213
S 120 69 228 893 213 890 211
S 120 69 228 890 211 890 209
S 120 69 228 890 209 890 207
S 120 69 228 890 211 889 209
S 120 69 228 889 209 887 208
S 120 69 228 887 208 886 207
S 120 69 228 886 207 885 207
S 120 69 228 885 207 884 208
S 120 69 228 885 207 884 208
S 120 69 228 884 208 883 209
S 120 69 228 886 207 886 206
S 120 69 228 886 206 885 205
S 120 69 228 885 205 884 205
S 120 69 228 886 206 886 205
S 120 69 228 886 205 885 205
S 120 69 228 886 207 885 206
S 120 69 228 885 206 884 205
S 120 69 228 886 207 886 206
S 120 69 228 887 208 885 206
S 120 69 228 887 208 886 207
S 120 69 228 889 209 888 209
S 120 69 228 888 209 887 208
S 120 69 228 888 209 887 208
S 120 69 228 889 209 889 207
S 120 69 228 889 207 889 206
S 120 69 228 889 209 887 209
S 120 69 228 890 211 888 211
S 120 69 228 888 211 887 213
S 120 69 228 887 213 886 215
S 120 69 228 890 211 889 209
S 120 69 228 890 211 888 211
S 120 69 228 888 211 886 212
S 120 69 228 893 213 891 214
S 120 69 228 891 214 890 216
S 120 69 228 890 216 890 217
S 120 69 228 890 217 890 218
S 120 69 228 890 216 889 218
S 120 69 228 889 218 889 219
S 120 69 228 889 219 889 220
S 120 69 228 891 214 890 216
S 120 69 228 890 216 888 216
S 120 69 228 891 214 891 216
S 120 69 228 891 214 889 216
S 120 69 228 889 216 888 216
S 120 69 228 888 216 887 215
S 120 69 228 888 216 887 216
S 120 69 228 887 216 886 216
S 120 69 228 886 216 885 215
S 120 69 228 886 216 885 216
S 120 69 228 885 216 884 216
S 120 69 228 887 216 886 215
S 120 69 228 887 216 886 216
S 120 69 228 888 216 887 216
S 120 69 228 889 216 887 216
S 120 69 228 893 213 890 211
S 120 69 228 890 211 887 211
S 120 69 228 887 211 885 211
S 120 69 228 885 211 884 211
S 120 69 228 887 211 884 209
S 120 69 228 887 211 885 212
S 120 69 228 890 211 889 208
S 120 69 228 889 208 887 207
S 120 69 228 887 207 886 205
S 120 69 228 887 207 887 206
S 120 69 228 889 208 888 206
S 120 69 228 889 208 887 207
S 120 69 228 887 207 885 207
S 120 69 228 890 211 887 211
S 120 69 228 887 211 885 210
S 120 69 228 885 210 885 209
S 120 69 228 885 210 883 209
S 120 69 228 883 209 883 207
S 120 69 228 890 211 890 209
S 120 69 228 890 209 889 207
S 120 69 228 889 207 889 206
S 120 69 228 890 209 888 207
S 120 69 228 890 209 890 208
S 120 69 228 890 208 890 207
S 120 69 228 890 209 890 208
S 120 69 228 890 211 890 209
S 120 69 228 890 209 890 207
S 120 69 228 890 209 891 208
S 120 69 228 891 208 892 208
S 120 69 228 891 208 891 207
S 120 69 228 890 209 892 208
S 120 69 228 892 208 892 207
S 120 69 228 892 207 891 206
S 120 69 228 893 213 889 212
S 120 69 228 889 212 887 209
S 120 69 228 889 212 886 211
S 120 69 228 893 213 890 210
S 120 69 228 893 213 890 213
S 120 69 228 893 213 890 211
S 120 69 228 890 211 890 209
S 120 69 228 897 213 893 213
S 120 69 228 893 213 891 216
S 120 69 228 901 209 895 210
S 120 69 228 895 210 891 212
S 120 69 228 891 212 888 211
S 120 69 228 888 211 885 212
S 120 69 228 888 211 887 209
S 120 69 228 887 209 888 208
S 120 69 228 887 209 887 207
S 120 69 228 891 212 887 212
S 120 69 228 891 212 888 212
S 120 69 228 895 210 893 215
S 120 69 228 893 215 895 219
S 120 69 228 895 219 894 222
S 120 69 228 893 215 893 219
S 120 69 228 893 219 895 223
S 120 69 228 895 223 898 223
S 120 69 228 893 219 893 222
S 120 69 228 893 222 891 225
S 120 69 228 893 215 893 218
S 120 69 228 893 215 890 218
S 120 69 228 895 210 890 206
S 120 69 228 890 206 890 200
S 120 69 228 890 206 885 204
S 120 69 228 885 204 881 202
S 120 69 228 881 202 878 202
S 120 69 228 878 202 876 204
S 120 69 228 878 202 875 201
S 120 69 228 890 206 888 202
S 120 69 228 888 202 884 201
S 120 69 228 888 202 885 200
S 120 69 228 890 206 887 205
S 120 69 228 895 210 893 216
S 120 69 228 893 216 893 220
S 120 69 228 893 220 893 222
S 120 69 228 895 210 890 213
S 120 69 228 890 213 887 213
S 120 69 228 887 213 884 213
S 120 69 228 884 213 882 214
S 120 69 228 882 214 880 215
S 120 69 228 880 215 878 215
S 120 69 228 878 215 877 215
S 120 69 228 878 215 878 214
S 120 69 228 880 215 878 216
S 120 69 228 880 215 879 216
S 120 69 228 890 213 889 216
S 120 69 228 889 216 889 218
S 120 69 228 889 216 890 219
S 120 69 228 895 210 892 215
S 120 69 228 901 209 895 205
S 120 69 228 901 209 895 209
S 120 69 228 895 209 892 209
S 120 69 228 892 209 890 208
S 120 69 228 892 209 889 209
S 120 69 228 895 209 890 210
S 120 69 228 890 210 887 210
S 120 69 228 887 210 884 211
S 120 69 228 887 210 884 209
S 120 69 228 887 210 886 212
S 120 69 228 886 212 884 212
S 120 69 228 890 210 887 209
S 120 69 228 887 209 885 209
S 120 69 228 895 209 893 206
S 120 69 228 893 206 891 206
S 120 69 228 895 209 892 209
S 120 69 228 892 209 890 210
S 120 69 228 908 209 902 206
S 120 69 228 902 206 899 205
S 120 69 228 899 205 896 205
S 120 69 228 896 205 894 203
S 120 69 228 896 205 894 205
S 120 69 228 894 205 893 204
S 120 69 228 893 204 892 204
S 120 69 228 893 204 892 203
S 120 69 228 896 205 894 202
S 120 69 228 899 205 898 203
S 120 69 228 898 203 898 202
S 120 69 228 898 202 898 201
S 120 69 228 898 202 898 201
S 120 69 228 898 202 898 201
S 120 69 228 899 205 897 204
S 120 69 228 897 204 896 204
S 120 69 228 897 204 897 202
S 120 69 228 897 202 896 200
S 120 69 228 902 206 898 203
S 120 69 228 902 206 902 203
S 120 69 228 902 203 901 201
S 120 69 228 901 201 901 200
S 120 69 228 902 206 900 204
S 120 69 228 900 204 897 203
S 120 69 228 897 203 894 205
S 120 69 228 894 205 891 206
S 120 69 228 891 206 889 206
S 120 69 228 894 205 893 207
S 120 69 228 897 203 895 203
S 120 69 228 895 203 894 203
S 120 69 228 894 203 893 204
S 120 69 228 897 203 895 203
S 120 69 228 900 204 898 201
S 120 69 228 898 201 896 200
S 120 69 228 898 201 898 199
S 120 69 228 898 199 897 199
S 120 69 228 900 204 898 203
S 120 69 228 898 203 896 203
S 120 69 228 900 204 900 202
S 120 69 228 902 206 897 207
S 120 69 228 902 206 898 206
S 120 69 228 902 206 897 208
S 120 69 228 908 209 908 202
S 120 69 228 908 202 907 196
S 120 69 228 907 196 903 194
S 120 69 228 903 194 900 195
S 120 69 228 900 195 897 195
S 120 69 228 897 195 895 192
S 120 69 228 895 192 893 191
S 120 69 228 895 192 894 190
S 120 69 228 894 190 893 189
S 120 69 228 895 192 895 189
S 120 69 228 895 192 896 190
S 120 69 228 896 190 895 189
S 120 69 228 896 190 897 188
S 120 69 228 897 195 896 193
S 120 69 228 896 193 896 191
S 120 69 228 903 194 902 191
S 120 69 228 902 191 902 189
S 120 69 228 903 194 902 190
S 120 69 228 902 190 902 188
S 120 69 228 902 188 902 187
S 120 69 228 902 188 901 187
S 120 69 228 907 196 907 191
S 120 69 228 907 191 908 190
S 120 69 228 908 190 909 189
S 120 69 228 909 189 909 189
S 120 69 228 909 189 909 189
S 120 69 228 907 191 908 191
S 120 69 228 908 191 909 191
S 120 69 228 909 191 909 192
S 120 69 228 907 191 906 191
S 120 69 228 907 191 906 187
S 120 69 228 907 196 907 193
S 120 69 228 907 193 906 190
S 120 69 228 906 190 906 188
S 120 69 228 907 196 907 191
S 120 69 228 907 191 906 187
S 120 69 228 907 196 907 192
S 120 69 228 907 192 905 190
S 120 69 228 905 190 905 188
S 120 69 228 908 202 908 198
S 120 69 228 908 198 906 195
S 120 69 228 906 195 906 193
S 120 69 228 906 193 906 191
S 120 69 228 906 191 904 190
S 120 69 228 904 190 902 190
S 120 69 228 904 190 903 189
S 120 69 228 903 189 903 188
S 120 69 228 904 190 902 190
S 120 69 228 904 190 903 190
S 120 69 228 906 191 904 190
S 120 69 228 904 190 902 190
S 120 69 228 902 190 900 191
S 120 69 228 904 190 903 189
S 120 69 228 906 193 907 192
S 120 69 228 907 192 907 191
S 120 69 228 907 192 907 191
S 120 69 228 907 192 908 192
S 120 69 228 906 195 903 194
S 120 69 228 903 194 900 193
S 120 69 228 900 193 900 191
S 120 69 228 900 191 898 191
S 120 69 228 900 193 898 193
S 120 69 228 903 194 902 192
S 120 69 228 902 192 901 192
S 120 69 228 906 195 903 194
S 120 69 228 903 194 901 193
S 120 69 228 903 194 903 192
S 120 69 228 906 195 904 194
S 120 69 228 908 198 908 196
S 120 69 228 908 196 908 194
S 120 69 228 908 194 906 192
S 120 69 228 908 194 908 192
S 120 69 228 908 196 909 194
S 120 69 228 908 196 908 195
S 120 69 228 908 198 905 195
S 120 69 228 905 195 905 191
S 120 69 228 905 191 904 187
S 120 69 228 904 187 905 186
S 120 69 228 905 195 903 192
S 120 69 228 908 198 906 195
S 120 69 228 906 195 906 192
S 120 69 228 908 198 906 194
S 120 69 228 906 194 906 191
S 120 69 228 908 198 906 195
S 120 69 228 908 198 909 195
S 120 69 228 908 202 912 199
S 120 69 228 912 199 913 199
S 120 69 228 913 199 914 199
S 120 69 228 912 199 913 196
S 120 69 228 913 196 913 196
S 120 69 228 908 209 904 207
S 120 69 228 904 207 901 207
S 120 69 228 901 207 899 208
S 120 69 228 899 208 899 209
S 120 69 228 901 207 899 207
S 120 69 228 899 207 897 208
S 120 69 228 897 208 895 209
S 120 69 228 895 209 894 209
S 120 69 228 899 207 898 209
S 120 69 228 898 209 898 210
S 120 69 228 898 210 898 211
S 120 69 228 898 211 898 212
S 120 69 228 898 212 898 213
S 120 69 228 898 213 898 214
S 120 69 228 898 214 898 215
S 120 69 228 898 215 897 215
S 120 69 228 898 215 898 216
S 120 69 228 898 214 898 215
S 120 69 228 898 215 899 216
S 120 69 228 898 213 898 214
S 120 69 228 898 211 898 212
S 120 69 228 898 212 898 213
S 120 69 228 898 212 898 213
S 120 69 228 898 213 898 214
S 120 69 228 898 212 898 213
S 120 69 228 898 210 899 211
S 120 69 228 899 211 899 212
S 120 69 228 899 212 898 212
S 120 69 228 899 211 900 212
S 120 69 228 898 210 898 211
S 120 69 228 898 209 896 210
S 120 69 228 896 210 894 211
S 120 69 228 898 209 899 211
S 120 69 228 899 211 900 213
S 120 69 228 899 207 897 208
S 120 69 228 897 208 895 208
S 120 69 228 895 208 894 208
S 120 69 228 894 208 893 208
S 120 69 228 893 208 892 208
S 120 69 228 895 208 893 209
S 120 69 228 895 208 894 207
S 120 69 228 897 208 895 208
S 120 69 228 895 208 893 209
S 120 69 228 895 208 893 207
S 120 69 228 893 207 892 207
S 120 69 228 893 207 891 205
S 120 69 228 895 208 894 208
S 120 69 228 897 208 895 209
S 120 69 228 895 209 893 210
S 120 69 228 893 210 892 212
S 120 69 228 897 208 895 208
S 120 69 228 895 208 893 208
S 120 69 228 893 208 891 208
S 120 69 228 897 208 895 208
S 120 69 228 899 207 898 206
S 120 69 228 901 207 899 207
S 120 69 228 899 207 899 206
S 120 69 228 899 206 898 206
S 120 69 228 899 207 897 207
S 120 69 228 899 207 897 207
S 120 69 228 897 207 896 206
S 120 69 228 899 207 897 207
S 120 69 228 904 207 903 205
S 120 69 228 903 205 903 204
S 120 69 228 903 204 903 203
